"UID","Plate.x","Depth.x","ID.y","Subplot","Depth.y","Zone","Sampling_date","Dominant_plant_species_1","Subdominant_plant_species_1","Plate.y","Date","Inc_start","Inc_end","Crucible_ID","ID.x","Blank","Standard","Sub_ctrl","Hom_ctrl","Quench","Assay","n","ID_num","Plot","EEA_g","EEA_buffer","Crucible_weight","Crucible_FW","Crucible_DW_105","Crucible_LOI_550","LOI_g","OM_.","OM_g","Enzyme","Inc_time","Total_g","Quench_coeff","Emission_coeff","Net_fluorescence","Activity_OM","Treatment","Layer"
"Plate_188-5","Plate_188","60-80 cm","391(C2)60-80","(C2)","60-80","High marsh","15.09.2022","Elymus athericus","","Plate_188-5","09.07.24",2025-07-08 13:15:00,2025-07-08 10:05:00,"22",5,152,298532.25,10064.5,4260.25,1691643.5,396355.5,5,617,"391",2,22,17.122,19.9982,19.2569,19.1977,0.0592,0.020582713,0.041165427,"CHI",20.8333333333333,24,5.65226453758346,59706.45,59305.0858346422,127.400750647475,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_188-6","Plate_188","80-100 cm","391(C2)80-100","(C2)","80-100","High marsh","15.09.2022","Elymus athericus","","Plate_188-6","09.07.24",2025-07-08 13:15:00,2025-07-08 10:05:00,"37",6,152,298532.25,10064.5,4494.75,1708191.75,395240,5,618,"391",2.03,22.04,17.5703,21.1167,20.2691,20.1967,0.0724,0.020415069,0.04144259,"CHI",20.8333333333333,24.07,5.70691106237266,59706.45,58404.2821011086,124.853115163017,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_189-1","Plate_189","0-5 cm","112(C2)0-5","(C2)","0-5","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-1","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"60",1,196.25,293743,9301.5,4833.75,1399188,1720440.25,5,61,"112",2.03,20.17,16.9683,20.7935,19.0199,18.8336,0.1863,0.048703336,0.098867772,"CHI",22,22.2,4.74685098878952,58748.6,352118.419026675,277.90073533009,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_189-2","Plate_189","5-10 cm","112(C2)5-10","(C2)","5-10","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-2","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"55",2,196.25,293743,9301.5,4538,1591255.25,3626884,5,62,"112",2.04,20.03,17.1838,19.8031,18.7162,18.614,0.1022,0.039018058,0.079596839,"CHI",22,22.07,5.40171936012092,58748.6,661289.798530346,643.764098261852,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_189-3","Plate_189","20-30 cm","112(C2)20-30","(C2)","20-30","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-3","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"44",3,196.25,293743,9301.5,3429.25,1083629.5,525563.25,5,63,"112",2.03,20.02,18.6739,21.2779,20.1815,20.0883,0.0932,0.035791091,0.072655914,"CHI",22,22.05,3.67736507763589,58748.6,132684.402671287,141.436916014409,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_189-4","Plate_189","40-50 cm","112(C2)40-50","(C2)","40-50","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-4","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"57",4,29922.5,397061.75,29094.75,4305.75,1413161.25,205157.75,5,64,"112",2.02,20.07,16.6928,19.0386,18.1856,18.094,0.0916,0.039048512,0.078877995,"CHI",22,22.09,3.54820251509998,79412.35,27511.9400480567,20.0341998471709,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_189-5","Plate_189","60-80 cm","112(C2)60-80","(C2)","60-80","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-5","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"49",5,29922.5,397061.75,29094.75,3529.75,1504459.25,207705,5,65,"112",1.99,20.08,17.5738,20.5578,19.5087,19.4036,0.1051,0.03522118,0.070090147,"CHI",22,22.07,3.78009088007092,79412.35,24918.5677951979,20.4309749159708,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_189-6","Plate_189","80-100 cm","112(C2)80-100","(C2)","80-100","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_189-6","10.07.24",2025-07-08 12:00:00,2025-07-08 10:00:00,"69",6,29922.5,397061.75,29094.75,3655.25,1624638.5,176390,5,66,"112",2.04,22.2,18.2476,20.5193,19.5512,19.4488,0.1024,0.045076375,0.091955804,"CHI",22,24.24,4.0824462441925,79412.35,13216.8297901135,9.13188431490502,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_190-1","Plate_190","0-5 cm","110(G5)0-5","(G5)","0-5","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-1","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"154",1,170,383070.25,93619.5,3697.75,1611157,869834.75,5,19,"110",2.02,22.06,17.3369,21.0523,19.5965,19.4404,0.1561,0.042014319,0.084868924,"CHI",21.8333333333333,24.08,4.19625186241949,76614.05,112787.795938762,87.6315433004984,"ambient","Topsoil
(0-30 cm)"
"Plate_190-2","Plate_190","5-10 cm","110(G5)5-10","(G5)","5-10","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-2","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"96",2,170,383070.25,93619.5,3692.5,1513487.5,608273.5,5,20,"110",2.05,22,16.5531,20.1466,18.8419,18.7192,0.1227,0.034144984,0.069997217,"CHI",21.8333333333333,24.05,3.94130058390073,76614.05,59776.818583152,56.1585962065341,"ambient","Topsoil
(0-30 cm)"
"Plate_190-3","Plate_190","20-30 cm","110(G5)20-30","(G5)","20-30","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-3","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"53",3,170,383070.25,93619.5,3003.5,1309207.75,525602.25,5,21,"110",2.01,22.06,18.2366,20.3226,19.588,19.5182,0.0698,0.03346117,0.067256951,"CHI",21.8333333333333,24.07,3.40982952865695,76614.05,59642.9272292695,58.4748102551696,"ambient","Topsoil
(0-30 cm)"
"Plate_190-4","Plate_190","40-50 cm","110(G5)40-50","(G5)","40-50","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-4","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"156",4,166,352243.25,45677,3941.75,1655172.75,298402.25,5,22,"110",2.05,22.02,22.9642,25.1944,24.1712,24.1005,0.0707,0.031701193,0.064987445,"CHI",21.8333333333333,24.07,4.68775767881996,70448.65,17137.7869780939,18.8764306083051,"ambient","Subsoil
(40-100 cm)"
"Plate_190-5","Plate_190","60-80 cm","110(G5)60-80","(G5)","60-80","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-5","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"28",5,166,352243.25,45677,2609.75,1747307.5,270674.5,5,23,"110",2.06,22.1,17.2767,20.1538,18.9906,18.9012,0.0894,0.031072955,0.064010288,"CHI",21.8333333333333,24.16,4.95310485012843,70448.65,8443.54824420877,9.47643014376524,"ambient","Subsoil
(40-100 cm)"
"Plate_190-6","Plate_190","80-100 cm","110(G5)80-100","(G5)","80-100","Pioneer zone","13.09.2022","Puccinellia maritima","Spartina anglica, Salicornia europaea","Plate_190-6","10.07.24",2025-07-08 12:15:00,2025-07-08 10:05:00,"5",6,166,352243.25,45677,2738.25,1745133.25,239360.75,5,24,"110",2.04,22.1,16.7471,19.9781,18.9335,18.8463,0.0872,0.026988548,0.055056639,"CHI",21.8333333333333,24.14,4.94656746438718,70448.65,2158.69651148276,2.81677042023987,"ambient","Subsoil
(40-100 cm)"
"Plate_191-1","Plate_191","0-5 cm","392(A6)0-5","(A6)","0-5","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-1","10.7.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"190",1,192.75,267453,63547.75,5917.5,977681.5,1848859,5,631,"392",2,22.01,18.1603,20.3872,19.5555,19.3969,0.1586,0.071220082,0.142440163,"CHI",21.5833333333333,24.01,3.63340100877537,53490.6,443674.407848511,296.910786798905,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_191-2","Plate_191","5-10 cm","392(A6)5-10","(A6)","5-10","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-2","10.07.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"191",2,192.75,267453,63547.75,5135.75,1247006.75,1647528.75,5,632,"392",2.01,22.02,18.8618,19.6524,19.3711,19.3336,0.0375,0.04743233,0.095338983,"CHI",21.5833333333333,24.03,4.64332424762482,53490.6,290162.848789246,290.243580605447,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_191-3","Plate_191","20-30 cm","392(A6)20-30","(A6)","20-30","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-3","10.7.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"188",3,192.75,267453,63547.75,6067.25,1528346.25,989703.75,5,633,"392",2.01,22.01,18.1463,20.5455,19.9397,19.8606,0.0791,0.032969323,0.066268339,"CHI",21.5833333333333,24.02,5.69176266484205,53490.6,109269.80370369,157.176689441768,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_191-4","Plate_191","40-50 cm","392(A6)40-50","(A6)","40-50","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-4","10.07.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"189",4,156.75,461849.25,37581.5,5153.25,1493630.75,385175.25,5,634,"392",2.01,22.03,17.2671,20.483,19.6475,19.5591,0.0884,0.027488417,0.055251718,"CHI",21.5833333333333,24.04,3.22286438702672,92369.85,80332.8626178427,80.3310052376987,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_191-5","Plate_191","60-80 cm","392(A6)60-80","(A6)","60-80","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-5","10.7.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"187",5,156.75,461849.25,37581.5,3023.75,1477445.75,209451.5,5,635,"392",2.01,22.03,17.6697,20.32,19.6494,19.5959,0.0535,0.020186394,0.040574652,"CHI",21.5833333333333,24.04,3.19243129657567,92369.85,27080.1107984603,36.8749447563098,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_191-6","Plate_191","80-100 cm","392(A6)80-100","(A6)","80-100","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_191-6","10.07.24",2025-07-08 12:30:00,2025-07-08 10:05:00,"192",6,156.75,461849.25,37581.5,5106,1511993,488866.75,5,636,"392",2.01,22.02,18.9353,21.5297,20.8848,20.823,0.0618,0.023820537,0.047879278,"CHI",21.5833333333333,24.03,3.26272479602381,92369.85,110687.440913909,127.670134665057,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_192-1","Plate_192","0-5 cm","262(G5)0-5","(G5)","0-5","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-1","10.07.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"107",1,127.5,295774,40108,6565.25,1011038.75,2505692.25,5,427,"262",2.01,22,22.2035,24.4678,23.4812,23.3124,0.1688,0.074548426,0.149842335,"CHI",20.0833333333333,24.01,3.39608451047083,59154.8,695776.808606698,429.934518543432,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_192-2","Plate_192","5-10 cm","262(G5)5-10","(G5)","5-10","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-2","10.7.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"159",2,127.5,295774,40108,5633,1022427.5,2531828.5,5,428,"262",2.01,22.01,22.4339,25.6131,24.3427,24.1678,0.1749,0.05501384,0.110577818,"CHI",20.0833333333333,24.02,3.43774131600479,59154.8,694733.649730599,581.988735316892,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_192-3","Plate_192","20-30 cm","262(G5)20-30","(G5)","20-30","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-3","10.07.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"56",3,127.5,295774,40108,4166,1431412,2062401.25,5,429,"262",2.01,22.02,15.8872,18.4991,17.6384,17.5435,0.0949,0.036333703,0.073030744,"CHI",20.0833333333333,24.03,4.82546133196292,59154.8,386428.471521728,490.371164418876,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_192-4","Plate_192","40-50 cm","262(G5)40-50","(G5)","40-50","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-4","10.7.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"111",4,139,279307.25,15789.5,4283,1726881.75,466843.75,5,430,"262",2.01,22.01,22.3226,25.3928,24.426,24.3325,0.0935,0.030454042,0.061212625,"CHI",20.0833333333333,24.02,6.16739719430842,55861.45,59211.46644122,94.8870312478421,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_192-5","Plate_192","60-80 cm","262(G5)60-80","(G5)","60-80","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-5","10.07.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"110",5,139,279307.25,15789.5,3595.5,1657661.25,411271.5,5,431,"262",1.99,21.98,17.0476,19.3318,18.6871,18.6216,0.0655,0.028675247,0.057063742,"CHI",20.0833333333333,23.97,5.92202941384443,55861.45,53051.0901947973,91.0717657393204,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_192-6","Plate_192","80-100 cm","262(G5)80-100","(G5)","80-100","Low marsh","12.09.2022","Limonium vulgare, Artemisia maritima, Festuca rubra","","Plate_192-6","10.7.24",2025-07-08 14:05:00,2025-07-08 10:10:00,"22",6,139,279307.25,15789.5,3334.75,1840299.25,819825,5,432,"262",2.01,22.01,17.1218,20.4552,19.5437,19.4704,0.0733,0.02198956,0.044199016,"CHI",20.0833333333333,24.02,6.57685935470705,55861.45,108356.419194036,240.482838675106,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_193-1","Plate_193","0-5 cm","241(A2)0-5","(A2)","0-5","Low marsh","15.09.2022","","Atriplex portulacoides, Spartina anglica","Plate_193-1","10.07.24",2025-07-08 14:20:00,2025-07-08 10:10:00,"10",1,160,384858,56595.75,4619.25,1664350.75,1972538,5,241,"241",2.03,22.04,17.4053,19.7714,18.802,18.7033,0.0987,0.041714213,0.084679853,"CHI",19.8333333333333,24.07,4.31258152357493,76971.6,399724.609219247,340.750232159825,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_193-2","Plate_193","5-10 cm","241(A2)5-10","(A2)","5-10","Low marsh","15.09.2022","","Atriplex portulacoides, Spartina anglica","Plate_193-2","10.07.24",2025-07-08 14:20:00,2025-07-08 10:10:00,"47",2,160,384858,56595.75,4995.25,1435219.75,921996.5,5,242,"241",2.03,22.04,18.4857,21.0049,19.9393,19.8324,0.1069,0.042434106,0.086141235,"CHI",19.8333333333333,24.07,3.71623949612584,76971.6,190159.40422404,159.353674920739,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_193-3","Plate_193","20-30 cm","241(A2)20-30","(A2)","20-30","Low marsh","15.09.2022","","Atriplex portulacoides, Spartina anglica","Plate_193-3","10.07.24",2025-07-08 14:20:00,2025-07-08 10:10:00,"40",3,160,384858,56595.75,3040.75,1869442.5,326177.25,5,243,"241",2.05,22.04,16.7574,20.6359,19.3736,19.2863,0.0873,0.022508702,0.046142839,"CHI",19.8333333333333,24.09,4.8495854315098,76971.6,10036.0280279621,15.7004797534468,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_193-4","Plate_193","40-50 cm","241(A2)40-50","(A2)","40-50","Low marsh","15.09.2022","","Atriplex portulacoides, Spartina anglica","Plate_193-4","10.07.24",2025-07-08 14:20:00,2025-07-08 10:10:00,"79",4,160.75,308895.25,39527.75,3956.75,1941610.75,773461,5,244,"241",2.05,22.04,15.9045,18.6413,17.7112,17.6279,0.0833,0.030437007,0.062395864,"CHI",19.8333333333333,24.09,6.27285139541641,61779.05,83144.4131828038,119.845554047803,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_193-5","Plate_193","60-80 cm","241(A2)60-80","(A2)","60-80","Low marsh","15.09.2022","","Atriplex portulacoides, Spartina anglica","Plate_193-5","10.07.24",2025-07-08 14:20:00,2025-07-08 10:10:00,"176",5,160.75,308895.25,39527.75,4464,1759640.75,317379,5,245,"241",2.03,22.03,17.5664,20.5836,19.5462,19.4508,0.0954,0.031618719,0.064186,"CHI",19.8333333333333,24.06,5.68210987381645,61779.05,15542.4628168858,21.7684291182602,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_194-1","Plate_194","0-5 cm","262(C2)0-5","(C2)","0-5","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-1","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"128",1,161.75,107152,8594.5,4951,991290.75,775191.25,5,421,"262",2.02,22.01,19.0135,21.2534,20.3362,20.2048,0.1314,0.058663333,0.118499933,"CHI",22.75,24.03,9.20505216888159,21430.4,75081.3158312083,143.01847374395,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_194-2","Plate_194","5-10 cm","262(C2)5-10","(C2)","5-10","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-2","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"168",2,161.75,107152,8594.5,5268.5,958920.5,1579184.5,5,422,"262",2.02,22,17.6097,20.2243,19.2692,19.1276,0.1416,0.054157424,0.109397996,"CHI",22.75,24.02,8.89999253397044,21430.4,168250.142733408,346.998087980248,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_194-3","Plate_194","20-30 cm","262(C2)20-30","(C2)","20-30","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-3","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"141",3,161.75,107152,8594.5,4087.25,923100.75,1187980.25,5,423,"262",2,22.04,21.1414,23.2633,22.5734,22.4926,0.0808,0.03807908,0.07615816,"CHI",22.75,24.04,8.57672745259071,21430.4,129441.016057163,384.171715325145,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_194-4","Plate_194","40-50 cm","262(C2)40-50","(C2)","40-50","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-4","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"9",4,293,108163.75,2912.25,3529.25,854574.5,348514,5,424,"262",2.02,22.03,16.8543,19.2154,18.4479,18.3907,0.0572,0.024225996,0.048936513,"CHI",22.75,24.05,7.86811894003305,21632.75,40933.6492078418,187.214211177126,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_194-5","Plate_194","60-80 cm","262(C2)60-80","(C2)","60-80","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-5","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"134",5,293,108163.75,2912.25,2864,878141.25,280946.5,5,425,"262",2.02,21.99,19.4382,22.3059,21.461,21.3752,0.0858,0.029919448,0.060437284,"CHI",22.75,24.01,8.09214963423513,21632.75,31452.228237467,116.264888803552,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_194-6","Plate_194","80-100 cm","262(C2)80-100","(C2)","80-100","Low marsh","12.09.2022","Atriplex portulacoides","","Plate_194-6","18.06.24",2025-07-08 12:20:00,2025-07-08 11:05:00,"4",6,293,108163.75,2912.25,3171,882031.75,347862,5,426,"262",2,22,16.5464,19.5396,18.726,18.6467,0.0793,0.026493385,0.05298677,"CHI",22.75,24,8.12527995747189,21632.75,39509.7959853851,166.662116819862,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_195-1","Plate_195","0-5 cm","132(A2)0-5","(A2)","0-5","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-1","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"116",1,169.5,46501.5,1550.5,4490.5,534908.5,356063,5,193,"132",2.05,22.01,17.5743,20.1258,18.6762,18.5313,0.1449,0.056790123,0.116419753,"CHI",22.6666666666667,24.06,11.4064707590078,9300.3,29271.6979811205,131.258269148408,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_195-2","Plate_195","5-10 cm","132(A2)5-10","(A2)","5-10","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-2","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"106",2,169.5,46501.5,1550.5,3349.25,422727.75,194360.5,5,194,"132",2.04,22.03,21.0252,23.7734,22.7877,22.26903,0.51867,0.188730806,0.385010843,"CHI",22.6666666666667,24.07,9.01860155048762,9300.3,19629.1971992484,26.639708177614,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_195-3","Plate_195","20-30 cm","132(A2)20-30","(A2)","20-30","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-3","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"23",3,169.5,46501.5,1550.5,2814.75,458078.5,53564.25,5,195,"132",2.05,22.03,17.5034,20.4937,19.3604,19.2801,0.0803,0.026853493,0.055049661,"CHI",22.6666666666667,24.08,9.7903024633614,9300.3,3633.1498606577,34.4848664829421,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_195-4","Plate_195","40-50 cm","132(A2)40-50","(A2)","40-50","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-4","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"9",4,159.75,83822,1520,3153.25,639520.75,176432.5,5,196,"132",2.04,22.02,16.8529,19.1854,18.3089,18.2105,0.0984,0.042186495,0.08606045,"CHI",22.6666666666667,24.06,7.59189115029467,16764.4,21304.2537425308,71.7256280695554,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_195-5","Plate_195","60-80 cm","132(A2)60-80","(A2)","60-80","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-5","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"165",5,159.75,83822,1520,5330,674598.75,104944.75,5,197,"132",2.01,22,22.0368,24.9024,23.6393,23.4922,0.1471,0.051333054,0.103179439,"CHI",22.6666666666667,24.01,7.98440445229176,16764.4,10956.1653289504,30.738482790207,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_195-6","Plate_195","80-100 cm","132(A2)80-100","(A2)","80-100","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_195-6","18.6.24",2025-07-08 12:30:00,2025-07-08 11:10:00,"16",6,159.75,83822,1520,4885.75,716266.5,77574,5,198,"132",2.01,22.07,17.0156,19.6576,18.6025,18.4674,0.1351,0.051135503,0.102782362,"CHI",22.6666666666667,24.08,8.48680239078046,16764.4,7044.85713382039,19.9044536535506,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_196-1","Plate_196","0-5 cm","241(G5)0-5","(G5)","0-5","Low marsh","15.09.2022","Atriplex portulacoides","","Plate_196-1","18.06.24",2025-07-08 12:45:00,2025-07-08 11:10:00,"46",1,142,44185,2274,7221.25,761643.5,1224273,5,259,"241",2,22.04,17.6323,21.041,19.4477,19.267,0.1807,0.053011412,0.106022824,"CHI",22.4166666666667,24.04,17.0741710987892,8837,69006.2831222833,362.072027076127,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_196-2","Plate_196","5-10 cm","241(G5)5-10","(G5)","5-10","Low marsh","15.09.2022","Atriplex portulacoides","","Plate_196-2","18.06.24",2025-07-08 12:45:00,2025-07-08 11:10:00,"44",2,142,44185,2274,5099.25,641204.5,405123.75,5,260,"241",2.02,22.05,18.6744,20.7094,19.9208,19.8407,0.0801,0.039361179,0.079509582,"CHI",22.4166666666667,24.07,14.3964071517483,8837,25512.4119695601,178.580797507631,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_196-3","Plate_196","20-30 cm","241(G5)20-30","(G5)","20-30","Low marsh","15.09.2022","Atriplex portulacoides","","Plate_196-3","18.06.24",2025-07-08 12:45:00,2025-07-08 11:10:00,"18",3,142,44185,2274,3391.75,1025097,228952.5,5,261,"241",2.01,22.16,16.2453,19.4381,18.3306,18.2341,0.0965,0.030224255,0.060750752,"CHI",22.4166666666667,24.17,23.1233506846215,8837,7480.67409876772,68.8736260132155,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_196-4","Plate_196","40-50 cm","241(G5)40-50","(G5)","40-50","Low marsh","15.09.2022","Atriplex portulacoides","","Plate_196-4","18.06.24",2025-07-08 12:45:00,2025-07-08 11:10:00,"88",4,160.5,58313.75,3230.25,4145,700143.5,159708.25,5,262,"241",2.01,22.04,21.3831,23.622,22.8323,22.7658,0.0665,0.029702086,0.059701193,"CHI",22.4166666666667,24.05,11.9354097447,11662.75,9803.50864989292,69.216258701999,"+1.5°C","Subsoil
(40-100 cm)"
